district,grade,category,year,num_total_days,num_days_absent,num_days_present,pct_attendance,num_contributing_10and_total_days_and_1and_pres_day,num_chronically_absent,pct_chronically_absent
5,11,All Students,2020,82346,8665,73681,89.47732544,778,242,31.10539818
5,11,All Students,2021,121213,19097,102116,84.24508667,710,305,42.9577446
5,11,All Students,2022,125592,21996,103596,82.48614502,793,414,52.20681
5,12,All Students,2018,133615,19927,113688,85.08625793,865,389,44.97109985
5,12,All Students,2019,126042,18871,107171,85.02800751,816,367,44.97549057
5,12,All Students,2020,89771,11593,78178,87.08602905,846,346,40.89834595
5,12,All Students,2021,133504,23430,110074,82.44996643,795,411,51.69811249
5,12,All Students,2022,117685,24946,92739,78.80273438,746,479,64.20911407
6,All Grades,All Students,2018,3735832,313037,3422795,91.62068939,22517,5961,26.47333145
6,All Grades,All Students,2019,3626365,311711,3314654,91.40431213,21770,5923,27.20716667
6,All Grades,All Students,2020,2285087,191828,2093259,91.60522461,20939,5540,26.45780563
6,All Grades,All Students,2021,3318647,382701,2935946,88.46816254,19665,6564,33.3791008
6,All Grades,All Students,2022,3126242,397900,2728342,87.27225494,19044,8782,46.11426163
6,PK in K-12 Schools,All Students,2018,138190,14501,123689,89.50647736,845,382,45.20709991
6,PK in K-12 Schools,All Students,2019,139700,16373,123327,88.27988434,853,410,48.06565094
6,PK in K-12 Schools,All Students,2020,117714,12526,105188,89.35895538,1111,484,43.56435776
6,PK in K-12 Schools,All Students,2021,161241,20970,140271,86.99462128,1016,444,43.70078659
6,PK in K-12 Schools,All Students,2022,196154,32623,163531,83.36868286,1238,837,67.60904694
6,0K,All Students,2018,276714,23048,253666,91.67082214,1676,524,31.26491737
6,0K,All Students,2019,265835,23634,242201,91.10951996,1584,533,33.64899063
6,0K,All Students,2020,161649,14956,146693,90.74785614,1481,532,35.92167282
6,0K,All Students,2021,228667,28125,200542,87.70045471,1382,529,38.27785873
6,0K,All Students,2022,214079,28234,185845,86.811409,1308,711,54.35779953
6,1,All Students,2018,306570,22862,283708,92.54264832,1834,490,26.71755791
6,1,All Students,2019,276055,19798,256257,92.82823944,1638,394,24.05372429
6,1,All Students,2020,168690,12780,155910,92.42397308,1532,413,26.95822525
6,1,All Students,2021,234978,26582,208396,88.68745422,1396,503,36.03151703
6,1,All Students,2022,219691,26027,193664,88.15290833,1322,650,49.16792679
6,2,All Students,2018,313956,20942,293014,93.32963562,1867,436,23.35297203
6,2,All Students,2019,291730,19819,271911,93.20639038,1711,372,21.74167061
6,2,All Students,2020,171098,11625,159473,93.20565033,1540,355,23.05194855
6,2,All Students,2021,242482,23134,219348,90.45949554,1431,454,31.72606659
6,2,All Students,2022,219188,26055,193133,88.11294556,1316,604,45.89665604
6,3,All Students,2018,332587,20697,311890,93.77696991,1943,382,19.66031837
6,3,All Students,2019,305341,19138,286203,93.73225403000001,1782,352,19.75308609
6,3,All Students,2020,182340,11656,170684,93.60754395,1656,325,19.62560463
6,3,All Students,2021,249958,21595,228363,91.36054993,1468,407,27.7247963
6,3,All Students,2022,233788,24038,209750,89.71803284,1392,560,40.2298851
6,4,All Students,2018,318818,18862,299956,94.08377075,1865,356,19.08847237
6,4,All Students,2019,329081,19986,309095,93.92671967,1923,356,18.51274109
6,4,All Students,2020,194169,11734,182435,93.95681,1745,337,19.31232071
6,4,All Students,2021,266908,21796,245112,91.83389282,1564,416,26.59846497
6,4,All Students,2022,239369,23694,215675,90.10147858,1424,559,39.25561905
6,5,All Students,2018,303032,17382,285650,94.26396942,1774,291,16.40360832
6,5,All Students,2019,284246,17309,266937,93.91055298,1659,324,19.52983665
6,5,All Students,2020,188642,11010,177632,94.16355133,1695,302,17.81711006
6,5,All Students,2021,266153,21664,244489,91.86032104,1562,417,26.69654274
6,5,All Students,2022,246118,25184,220934,89.76750946,1456,579,39.76648331
6,6,All Students,2018,275448,15579,259869,94.34412384,1617,295,18.24366188
6,6,All Students,2019,270712,14994,255718,94.46127319,1596,262,16.41604042
6,6,All Students,2020,164497,9105,155392,94.46494293,1479,250,16.90331268
6,6,All Students,2021,243455,17122,226333,92.96707916,1416,311,21.96327591
6,6,All Students,2022,226871,22169,204702,90.22837067,1347,514,38.1588707
6,7,All Students,2018,281947,17302,264645,93.86338806,1651,319,19.32162285
6,7,All Students,2019,283128,16039,267089,94.33506775,1653,286,17.30187607
6,7,All Students,2020,176136,9239,166897,94.75462341,1578,241,15.27249718
6,7,All Students,2021,249147,20261,228886,91.86785126,1453,385,26.49690247
6,7,All Students,2022,234756,22543,212213,90.39726257,1394,485,34.79196548
6,8,All Students,2018,311196,20665,290531,93.35948944,1805,384,21.27423859
6,8,All Students,2019,288741,20081,268660,93.04532623,1682,375,22.29488754
6,8,All Students,2020,184592,11172,173420,93.94773102,1644,317,19.28223801
6,8,All Students,2021,268130,24408,243722,90.89694977,1558,445,28.56225967
6,8,All Students,2022,245069,25846,219223,89.45358276,1443,575,39.84753799
6,9,All Students,2018,259513,35821,223692,86.19683838,1676,574,34.24821091
6,9,All Students,2019,209658,35499,174159,83.06813812,1407,575,40.86709213
6,9,All Students,2020,159705,23794,135911,85.10128021,1565,601,38.40255737
6,9,All Students,2021,265698,60579,205119,77.20005798,1572,759,48.282444
6,9,All Students,2022,250687,42325,208362,83.11639404,1613,737,45.69125748
6,10,All Students,2018,225640,29227,196413,87.04706573,1496,550,36.76470566
6,10,All Students,2019,250664,32339,218325,87.09866333,1607,603,37.5233345
6,10,All Students,2020,154643,19448,135195,87.42393494,1483,521,35.1314888
6,10,All Students,2021,237698,42037,195661,82.31495667,1425,601,42.17543793
6,10,All Students,2022,219325,36400,182925,83.40362549,1408,715,50.78125
6,11,All Students,2018,195904,23571,172333,87.96808624,1244,434,34.8874588
6,11,All Students,2019,221579,23489,198090,89.3992691,1381,454,32.87472916
6,11,All Students,2020,136405,15152,121253,88.89189911,1276,406,31.81818199
6,11,All Students,2021,191054,20261,170793,89.3951416,1127,324,28.74888992
6,11,All Students,2022,188871,28544,160327,84.88703918,1193,573,48.03017426
6,12,All Students,2018,196317,32578,163739,83.40541077,1224,544,44.44444275
6,12,All Students,2019,209895,33213,176682,84.17637634,1294,627,48.45440674
6,12,All Students,2020,124807,17631,107176,85.8733902,1155,457,39.56710052
6,12,All Students,2021,212989,34150,178839,83.96630859,1293,568,43.92884827
6,12,All Students,2022,192276,34218,158058,82.20370483,1190,683,57.3949585
7,All Grades,All Students,2018,3211402,401146,2810256,87.50869751,19909,8598,43.18649673
7,All Grades,All Students,2019,3121881,376163,2745718,87.95075989,19256,8015,41.6233902
7,All Grades,All Students,2020,1963801,229719,1734082,88.30233002,18220,7027,38.5675087
7,All Grades,All Students,2021,2836803,445668,2391135,84.28977966,16914,7675,45.3766098
7,All Grades,All Students,2022,2615834,395663,2220171,84.87430573,16225,8400,51.7719574
7,PK in K-12 Schools,All Students,2018,151884,20026,131858,86.81494141,956,526,55.0209198
7,PK in K-12 Schools,All Students,2019,178190,23909,154281,86.58229828,1120,607,54.19643021
7,PK in K-12 Schools,All Students,2020,117293,14475,102818,87.65911102,1119,558,49.86595154
7,PK in K-12 Schools,All Students,2021,143601,22926,120675,84.03492737,892,446,50.0
7,PK in K-12 Schools,All Students,2022,150906,22171,128735,85.30807495,989,600,60.66733932
7,0K,All Students,2018,210033,23985,186048,88.58036804,1304,622,47.6993866
7,0K,All Students,2019,184380,22094,162286,88.01713562,1144,565,49.38811111
7,0K,All Students,2020,117125,12706,104419,89.15176392,1101,484,43.96003723
7,0K,All Students,2021,148262,21022,127240,85.82104492,915,432,47.21311569
7,0K,All Students,2022,145660,19807,125853,86.40189362,915,504,55.0819664
7,1,All Students,2018,215052,21198,193854,90.14285278,1302,524,40.24577713
7,1,All Students,2019,200784,19104,181680,90.48529816,1230,489,39.75609589
7,1,All Students,2020,119316,11827,107489,90.08766937,1101,434,39.4187088
7,1,All Students,2021,169974,25307,144667,85.11125183,1030,489,47.47572708
7,1,All Students,2022,141520,16313,125207,88.4730072,876,404,46.11872101
7,2,All Students,2018,234188,21810,212378,90.68696594,1400,526,37.57143021
7,2,All Students,2019,209921,19169,190752,90.86846924,1266,460,36.33491135
7,2,All Students,2020,125845,10499,115346,91.65719604,1151,365,31.71155548
7,2,All Students,2021,173039,24575,148464,85.79799652,1030,462,44.85437012
7,2,All Students,2022,148129,17428,130701,88.23458099,909,449,49.39493942
7,3,All Students,2018,230797,21646,209151,90.62119293,1376,534,38.8081398
7,3,All Students,2019,219336,20088,199248,90.84144592,1315,471,35.81748962
7,3,All Students,2020,126296,10090,116206,92.01083374,1157,331,28.60847092
7,3,All Students,2021,184161,19649,164512,89.33052826,1097,391,35.64266205
7,3,All Students,2022,164806,19670,145136,88.0647583,1004,480,47.80876541
7,4,All Students,2018,221878,18831,203047,91.51290131,1333,454,34.05851364
7,4,All Students,2019,229502,20365,209137,91.12644196,1364,500,36.65689087
7,4,All Students,2020,138663,11246,127417,91.88968658,1268,370,29.17981148
7,4,All Students,2021,183146,21903,161243,88.04068756,1084,442,40.77490616
7,4,All Students,2022,170800,18074,152726,89.41802979,1024,422,41.2109375
7,5,All Students,2018,219431,17989,201442,91.80197906,1304,443,33.97239304
7,5,All Students,2019,214453,16983,197470,92.08078003,1260,386,30.63492012
7,5,All Students,2020,142654,11226,131428,92.1306076,1280,376,29.375
7,5,All Students,2021,202009,20098,181911,90.05094147,1181,391,33.10753632
7,5,All Students,2022,172952,18328,154624,89.40283966,1031,430,41.70708084
7,6,All Students,2018,192750,16473,176277,91.4536972,1150,348,30.26086998
7,6,All Students,2019,199680,16862,182818,91.55548859,1186,386,32.54637527
7,6,All Students,2020,119751,9576,110175,92.00341034,1091,299,27.40604973
7,6,All Students,2021,185320,22016,163304,88.12001038,1092,425,38.91941452
7,6,All Students,2022,164228,18873,145355,88.50804901,984,427,43.39431
7,7,All Students,2018,216876,19399,197477,91.0552597,1275,437,34.27450943
7,7,All Students,2019,191499,16948,174551,91.14982605,1147,362,31.56059265
7,7,All Students,2020,127088,10888,116200,91.43270874,1139,356,31.25548744
7,7,All Students,2021,179999,22164,157835,87.68659973,1049,415,39.56148529
7,7,All Students,2022,172085,21752,150333,87.35973358,1032,489,47.3837204
7,8,All Students,2018,204332,19065,185267,90.66959381,1189,391,32.88477707
7,8,All Students,2019,217350,21715,195635,90.00920105,1281,488,38.09523773
7,8,All Students,2020,122281,10337,111944,91.54651642,1101,287,26.06721115
7,8,All Students,2021,187590,24974,162616,86.68692017,1090,446,40.91743088
7,8,All Students,2022,173903,21149,152754,87.83862305,1030,483,46.89320374
7,9,All Students,2018,311616,58562,253054,81.20700073,2059,990,48.08159256
7,9,All Students,2019,275686,41018,234668,85.12147522,1776,729,41.04729843
7,9,All Students,2020,192556,32859,159697,82.93535614,1849,838,45.32179642
7,9,All Students,2021,282752,60471,222281,78.61341095,1660,851,51.26506042
7,9,All Students,2022,278007,53030,224977,80.92494202,1724,906,52.55220413
7,10,All Students,2018,309196,59920,249276,80.62070465,2069,1129,54.56742477
7,10,All Students,2019,302566,55171,247395,81.76563263,1970,963,48.88324738
7,10,All Students,2020,186020,30010,156010,83.86732483,1782,832,46.68911362
7,10,All Students,2021,299089,63380,235709,78.80898285,1801,958,53.19266891
7,10,All Students,2022,271353,60297,211056,77.77912903000001,1762,1077,61.12372208
7,11,All Students,2018,253995,38646,215349,84.78473663,1630,756,46.38036728
7,11,All Students,2019,247140,38509,208631,84.41814423,1579,708,44.83850479
7,11,All Students,2020,161743,25750,135993,84.0796814,1527,726,47.54420471
7,11,All Students,2021,240507,44006,196501,81.70281982,1441,700,48.57737732
7,11,All Students,2022,219016,39893,179123,81.78534698,1393,762,54.70208359
7,12,All Students,2018,239374,43596,195778,81.78749847,1562,918,58.77080536
7,12,All Students,2019,251394,44228,207166,82.4068985,1618,901,55.68603134
7,12,All Students,2020,167170,28230,138940,83.11299896,1561,774,49.58359909
7,12,All Students,2021,257185,53080,204105,79.36116028000001,1549,824,53.19561005
7,12,All Students,2022,242469,48878,193591,79.8415451,1552,967,62.30670166
8,All Grades,All Students,2018,4714213,541304,4172909,88.51761627,28906,11606,40.15083313
8,All Grades,All Students,2019,4612613,511133,4101480,88.91880035,28209,11224,39.78871918
8,All Grades,All Students,2020,2921525,307761,2613764,89.46574402,27146,9821,36.17844391
8,All Grades,All Students,2021,4231586,455106,3776480,89.24502563,25185,8207,32.58685684
8,All Grades,All Students,2022,4001736,577513,3424223,85.56843567,24663,13145,53.29846191
8,PK in K-12 Schools,All Students,2018,157706,18575,139131,88.22175598,986,482,48.88438034
8,PK in K-12 Schools,All Students,2019,170942,20292,150650,88.12931061,1061,549,51.74363708
8,PK in K-12 Schools,All Students,2020,131902,16163,115739,87.74620819,1254,617,49.2025528
8,PK in K-12 Schools,All Students,2021,180190,17048,163142,90.53887939,1141,396,34.70639801
8,PK in K-12 Schools,All Students,2022,209038,34250,174788,83.61541748,1349,888,65.82653809
8,0K,All Students,2018,352452,38330,314122,89.12476349,2159,977,45.25242996
8,0K,All Students,2019,335054,35813,299241,89.31127167,2065,921,44.60048294
8,0K,All Students,2020,206817,20783,186034,89.95101929,1937,777,40.1135788
8,0K,All Students,2021,279417,32113,247304,88.50714111,1712,656,38.31775665
8,0K,All Students,2022,266929,40358,226571,84.88062286,1691,1055,62.38911819
8,1,All Students,2018,369185,34496,334689,90.65617371,2243,830,37.00401306
8,1,All Students,2019,346781,33413,313368,90.36481476,2098,838,39.94280243
8,1,All Students,2020,213545,19113,194432,91.04965973,1973,723,36.64470291
8,1,All Students,2021,307137,33114,274023,89.2184906,1828,639,34.95623779
8,1,All Students,2022,287949,39756,248193,86.19338989,1776,981,55.23648834
8,2,All Students,2018,390331,35113,355218,91.00430298,2363,852,36.05586243
8,2,All Students,2019,361965,30522,331443,91.56769562,2173,743,34.19235992
8,2,All Students,2020,216091,18140,197951,91.60538483,1993,642,32.21274567
8,2,All Students,2021,309483,29851,279632,90.35456085,1840,617,33.53260803
8,2,All Students,2022,293763,36862,256901,87.45178986,1785,893,50.02801132
8,3,All Students,2018,395916,32186,363730,91.87049866,2350,721,30.68085098
8,3,All Students,2019,370837,30269,340568,91.83765411,2218,741,33.40847778
8,3,All Students,2020,226694,16923,209771,92.53487396,2065,543,26.29539871
8,3,All Students,2021,317782,27445,290337,91.3635788,1873,528,28.1900692
8,3,All Students,2022,300509,37946,262563,87.37275696,1827,942,51.55993271
8,4,All Students,2018,382433,31747,350686,91.69867706,2272,718,31.60211182
8,4,All Students,2019,390378,29774,360604,92.37303162,2325,668,28.7311821
8,4,All Students,2020,238346,17631,220715,92.60276794,2175,595,27.35632133
8,4,All Students,2021,334702,27024,307678,91.9259491,1966,519,26.39877892
8,4,All Students,2022,309611,39060,270551,87.38417053,1864,934,50.10729599
8,5,All Students,2018,396489,31293,365196,92.10747528,2329,678,29.11120605
8,5,All Students,2019,382072,30085,351987,92.1258316,2253,673,29.87128258
8,5,All Students,2020,248186,16822,231364,93.22201538,2250,524,23.28888893
8,5,All Students,2021,355942,27421,328521,92.29621887,2091,543,25.96843529
8,5,All Students,2022,323488,36328,287160,88.76990509,1926,884,45.89823532
8,6,All Students,2018,376350,30555,345795,91.88122559,2243,698,31.11903763
8,6,All Students,2019,370540,27821,342719,92.49176788,2186,614,28.0878315
8,6,All Students,2020,225769,16659,209110,92.62121582,2057,532,25.86290741
8,6,All Students,2021,347041,24334,322707,92.98815155,2045,442,21.61369133
8,6,All Students,2022,323681,37294,286387,88.47816467,1948,883,45.3285408
8,7,All Students,2018,388007,32570,355437,91.6058197,2286,695,30.40245056
8,7,All Students,2019,375707,30637,345070,91.84550476,2217,670,30.22101974
8,7,All Students,2020,237330,17384,219946,92.67517853,2153,559,25.96377182
8,7,All Students,2021,334369,27995,306374,91.62751007,1952,508,26.02458954
8,7,All Students,2022,342433,39116,303317,88.577034,2045,893,43.66748047
8,8,All Students,2018,345869,33152,312717,90.41487122,2032,697,34.30118179
8,8,All Students,2019,388003,35027,352976,90.97249603,2278,736,32.30904388
8,8,All Students,2020,241359,20115,221244,91.66593933,2176,642,29.50367737
8,8,All Students,2021,356086,28521,327565,91.99041748,2070,498,24.05797195
8,8,All Students,2022,329335,42650,286685,87.04965973,1970,965,48.98477173
8,9,All Students,2018,332849,63135,269714,81.03193665,2195,1121,51.07061386
8,9,All Students,2019,324681,59985,264696,81.52494049,2153,1127,52.3455658
8,9,All Students,2020,222626,39387,183239,82.30799866,2198,1103,50.18198395
8,9,All Students,2021,299896,45968,253928,84.67201996,1782,704,39.50617218
8,9,All Students,2022,280753,48203,232550,82.83081818,1822,979,53.73216248
